ANALYTE,category,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_allylic_oxid,fr_amide,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_ketone,fr_ketone_Topliss,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_quatN,fr_unbrch_alkane
CE(17:1),Sterol Lipids [ST],12.79181701,0.053429123,12.79181701,0.053429123,0.075475669,637.09,560.482,636.5845317,264,0.305565169,-0.462020906,0.462020906,0.305565169,0.826086957,1.52173913,2.239130435,1.136857163,960.953986,32.9951423,31.56056202,31.56056202,22.18554295,20.72608677,20.72608677,17.62514664,17.62514664,13.95069425,13.95069425,11.16076244,11.16076244,-1.05,12962869580,37.76332549,18.64041667,9.99741973,286.3042986,4.736862954,6.103966388,0,0,0,5.969305288,4.794537184,0,0,0,129.5518043,123.3872767,12.84164325,0,9.531400138,5.969305288,0,46.33741722,201.7461085,0,23.80116485,0,0,0,0,12.07327168,9.531400138,46.33741722,195.6421421,23.80116485,0,26.3,0,4.794537184,12.07327168,17.25080256,61.19072277,121.9956108,5.57310453,0,59.77048352,4.736862954,6.118529832,12.79181701,0,2.526181176,5.314862658,0,37.98897996,14.92629603,0,0.886363636,46,0,2,4,0,4,0,0,0,2,0,2,20,3,0,3,4,13.587,197.761,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,5,1,1,0,0,0,0,0,0,0,0,9
CE(18:0),Sterol Lipids [ST],12.81634287,0.06530326,12.81634287,0.06530326,0.066064103,653.133,572.493,652.6158318,272,0.305565169,-0.462020906,0.462020906,0.305565169,0.744680851,1.361702128,1.978723404,1.103459515,934.2550903,33.70224908,32.52718183,32.52718183,22.68554295,21.57625685,21.57625685,18.3441588,18.3441588,14.54244596,14.54244596,11.63811966,11.63811966,-0.79,21078847726,39.00302151,19.56175188,10.8484426,293.3588437,4.736862954,6.103966388,0,0,0,5.969305288,4.794537184,0,0,0,162.3455154,97.7039902,12.84164325,0,9.531400138,5.969305288,0,46.33741722,221.0085734,0,11.64912464,0,0,0,0,12.07327168,9.531400138,46.33741722,214.904607,11.64912464,0,26.3,0,4.794537184,12.07327168,17.25080256,54.76990115,147.6788973,5.57310453,0,47.6184433,4.736862954,6.133360398,12.81634287,0,2.539163478,5.343515214,0,38.37678247,14.95750223,0,0.933333333,47,0,2,4,0,4,0,0,0,2,0,2,22,3,0,3,4,14.2011,202.472,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,13
CE(18:1),Sterol Lipids [ST],12.80721064,0.05413042,12.80721064,0.05413042,0.070172589,651.117,572.493,650.6001817,270,0.305565169,-0.462020906,0.462020906,0.305565169,0.808510638,1.489361702,2.191489362,1.117809083,976.4550328,33.70224908,32.2676688,32.2676688,22.68554295,21.22608677,21.22608677,17.97870003,17.97870003,14.20069425,14.20069425,11.33753914,11.33753914,-1.05,21078847726,38.74712784,19.37074358,10.71974229,292.6692407,4.736862954,6.103966388,0,0,0,5.969305288,4.794537184,0,0,0,135.9726259,123.3872767,12.84164325,0,9.531400138,5.969305288,0,46.33741722,208.1669302,0,23.80116485,0,0,0,0,12.07327168,9.531400138,46.33741722,202.0629638,23.80116485,0,26.3,0,4.794537184,12.07327168,17.25080256,61.19072277,128.4164325,5.57310453,0,59.77048352,4.736862954,6.124228166,12.80721064,0,2.525952384,5.314523601,0,39.46047901,14.93427287,0,0.888888889,47,0,2,4,0,4,0,0,0,2,0,2,21,3,0,3,4,13.9771,202.378,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,5,1,1,0,0,0,0,0,0,0,0,10
CE(18:2),Sterol Lipids [ST],12.80170104,0.047699618,12.80170104,0.047699618,0.074571367,649.101,572.493,648.5845317,268,0.305565169,-0.462020906,0.462020906,0.305565169,0.829787234,1.553191489,2.29787234,1.127590045,1018.987987,33.70224908,32.00815578,32.00815578,22.68554295,20.87591668,20.87591668,17.62514664,17.62514664,13.88952644,13.88952644,11.07822656,11.07822656,-1.31,21078847726,38.49127688,19.1801946,10.59162325,291.9796377,4.736862954,6.103966388,0,0,0,5.969305288,4.794537184,0,0,0,128.8622012,129.8080983,12.84164325,0,9.531400138,5.969305288,0,46.33741722,195.3252869,0,35.95320506,0,0,0,0,12.07327168,9.531400138,46.33741722,189.2213205,35.95320506,0,26.3,0,4.794537184,12.07327168,17.25080256,67.61154439,109.1539676,5.57310453,0,71.92252373,4.736862954,6.118718566,12.80170104,0,2.516828997,5.29503062,0,40.53324666,14.90114078,0,0.844444444,47,0,2,4,0,4,0,0,0,2,0,2,20,3,0,3,4,13.7531,202.284,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,5,1,1,0,0,0,0,0,0,0,0,7
CE(18:3),Sterol Lipids [ST],12.79801781,0.043524271,12.79801781,0.043524271,0.07927074,647.085,572.493,646.5688816,266,0.305565169,-0.462020906,0.462020906,0.305565169,0.829787234,1.553191489,2.319148936,1.132472223,1061.841614,33.70224908,31.74864275,31.74864275,22.68554295,20.5257466,20.5257466,17.2447198,17.2447198,13.58971669,13.58971669,10.88587091,10.88587091,-1.57,21078847726,38.23546931,18.99010942,10.46408888,291.2900346,4.736862954,6.103966388,0,0,0,5.969305288,4.794537184,0,0,0,128.1725982,129.8080983,12.84164325,0,9.531400138,5.969305288,0,46.33741722,182.4836437,0,48.10524528,0,0,0,0,12.07327168,9.531400138,46.33741722,176.3796773,48.10524528,0,26.3,0,4.794537184,12.07327168,17.25080256,80.45318764,83.4706811,5.57310453,0,84.07456395,4.736862954,6.115035337,12.79801781,0,2.510142113,5.280855948,0,41.65532749,14.80728797,0,0.8,47,0,2,4,0,4,0,0,0,2,0,2,19,3,0,3,4,13.5291,202.19,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,5,1,1,0,0,0,0,0,0,0,0,5
CE(20:0),Sterol Lipids [ST],12.84281578,0.066474817,12.84281578,0.066474817,0.057603381,681.187,596.515,680.6471319,284,0.305565169,-0.462020906,0.462020906,0.305565169,0.714285714,1.306122449,1.897959184,1.066970083,965.1402336,35.11646264,33.94139539,33.94139539,23.68554295,22.57625685,22.57625685,19.05126558,19.05126558,15.04244596,15.04244596,11.99167305,11.99167305,-0.79,55713763975,40.97279405,21.04593569,11.85751408,306.088728,4.736862954,6.103966388,0,0,0,5.969305288,4.794537184,0,0,0,175.1871587,97.7039902,12.84164325,0,9.531400138,5.969305288,0,46.33741722,233.8502167,0,11.64912464,0,0,0,0,12.07327168,9.531400138,46.33741722,227.7462503,11.64912464,0,26.3,0,4.794537184,12.07327168,17.25080256,54.76990115,160.5205406,5.57310453,0,47.6184433,4.736862954,6.1431468,12.84281578,0,2.538719242,5.34278681,0,41.33277334,14.96642469,0,0.936170213,49,0,2,4,0,4,0,0,0,2,0,2,24,3,0,3,4,14.9813,211.706,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,15
CE(20:1),Sterol Lipids [ST],12.83638498,0.058870363,12.83638498,0.058870363,0.061063176,679.171,596.515,678.6314819,282,0.305565169,-0.462020906,0.462020906,0.305565169,0.775510204,1.428571429,2.102040816,1.079373327,1007.563602,35.11646264,33.68188236,33.68188236,23.68554295,22.22608677,22.22608677,18.68580681,18.68580681,14.70069425,14.70069425,11.69109253,11.69109253,-1.05,55713763975,40.71659274,20.85153767,11.72445471,305.3991249,4.736862954,6.103966388,0,0,0,5.969305288,4.794537184,0,0,0,148.8142691,123.3872767,12.84164325,0,9.531400138,5.969305288,0,46.33741722,221.0085734,0,23.80116485,0,0,0,0,12.07327168,9.531400138,46.33741722,214.904607,23.80116485,0,26.3,0,4.794537184,12.07327168,17.25080256,54.76990115,147.6788973,5.57310453,0,59.77048352,4.736862954,6.136715998,12.83638498,0,2.528476879,5.320775151,0,42.39896245,14.9453512,0,0.893617021,49,0,2,4,0,4,0,0,0,2,0,2,23,3,0,3,4,14.7573,211.612,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,5,1,1,0,0,0,0,0,0,0,0,12
CE(20:2),Sterol Lipids [ST],12.83220963,0.054097121,12.83220963,0.054097121,0.064791189,677.155,596.515,676.6158318,280,0.305565169,-0.462020906,0.462020906,0.305565169,0.795918367,1.489795918,2.204081633,1.08781,1050.311652,35.11646264,33.42236934,33.42236934,23.68554295,21.87591668,21.87591668,18.33225342,18.33225342,14.38952644,14.38952644,11.43177995,11.43177995,-1.31,55713763975,40.46042943,20.6575664,11.59195096,304.7095219,4.736862954,6.103966388,0,0,0,5.969305288,4.794537184,0,0,0,141.7038445,129.8080983,12.84164325,0,9.531400138,5.969305288,0,46.33741722,208.1669302,0,35.95320506,0,0,0,0,12.07327168,9.531400138,46.33741722,202.0629638,35.95320506,0,26.3,0,4.794537184,12.07327168,17.25080256,67.61154439,121.9956108,5.57310453,0,71.92252373,4.736862954,6.132540651,12.83220963,0,2.521100351,5.305115253,0,43.4620716,14.91362918,0,0.85106383,49,0,2,4,0,4,0,0,0,2,0,2,22,3,0,3,4,14.5333,211.518,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,5,1,1,0,0,0,0,0,0,0,0,9
CE(20:3),Sterol Lipids [ST],12.82103679,0.040111781,12.82103679,0.040111781,0.068792463,675.139,596.515,674.6001817,278,0.305565169,-0.462020906,0.462020906,0.305565169,0.795918367,1.489795918,2.204081633,1.105036222,1093.372644,35.11646264,33.16285632,33.16285632,23.68554295,21.5257466,21.5257466,17.97870003,17.97870003,14.07835863,14.07835863,11.17246738,11.17246738,-1.57,55713763975,40.20430469,20.46402592,11.4600061,304.0199189,4.736862954,6.103966388,0,0,0,5.969305288,4.794537184,0,0,0,134.5934198,136.2289199,12.84164325,0,9.531400138,5.969305288,0,46.33741722,195.3252869,0,48.10524528,0,0,0,0,12.07327168,9.531400138,46.33741722,189.2213205,48.10524528,0,26.3,0,4.794537184,12.07327168,17.25080256,80.45318764,96.31232434,5.57310453,0,84.07456395,4.736862954,6.121367811,12.82103679,0,2.505886635,5.271121567,0,44.55347687,14.89377699,0,0.808510638,49,0,2,4,0,4,0,0,0,2,0,2,21,3,0,3,4,14.3093,211.424,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,5,1,1,0,0,0,0,0,0,0,0,6
CE(20:4),Sterol Lipids [ST],12.79694382,0.006222892,12.79694382,0.006222892,0.07307462,673.123,596.515,672.5845317,276,0.305576726,-0.46202077,0.46202077,0.305576726,0.795918367,1.469387755,2.142857143,1.126951594,1136.735657,35.11646264,32.90334329,32.90334329,23.68554295,21.17557651,21.17557651,17.62514664,17.62514664,13.76719083,13.76719083,10.922656,10.922656,-1.83,55713763975,39.94821911,20.27092037,11.3286234,303.3303158,4.736862954,6.103966388,0,0,0,5.969305288,4.794537184,0,0,0,133.9038168,136.2289199,12.84164325,0,9.531400138,5.969305288,0,46.33741722,182.4836437,0,60.25728549,0,0,0,0,12.07327168,9.531400138,46.33741722,176.3796773,60.25728549,0,26.3,0,4.794537184,12.07327168,17.25080256,80.45318764,83.4706811,5.57310453,0,96.22660416,4.736862954,6.09727484,12.79694382,0,2.480808322,5.207445459,0,45.71397939,14.87021484,0,0.765957447,49,0,2,4,0,4,0,0,0,2,0,2,20,3,0,3,4,14.0853,211.33,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,0,0,0,5,1,1,0,0,0,0,0,0,0,0,3
CE(22:0),Sterol Lipids [ST],12.864765,0.067414041,12.864765,0.067414041,0.05078668,709.241,620.537,708.6784321,296,0.305565169,-0.462020906,0.462020906,0.305565169,0.68627451,1.254901961,1.823529412,1.034048093,996.1702683,36.5306762,35.35560895,35.35560895,24.68554295,23.57625685,23.57625685,19.75837237,19.75837237,15.54244596,15.54244596,12.34522644,12.34522644,-0.79,1.47E+11,42.94478508,22.55514672,12.8992756,318.8186122,4.736862954,6.103966388,0,0,0,5.969305288,4.794537184,0,0,0,188.0288019,97.7039902,12.84164325,0,9.531400138,5.969305288,0,46.33741722,246.6918599,0,11.64912464,0,0,0,0,12.07327168,9.531400138,46.33741722,240.5878935,11.64912464,0,26.3,0,4.794537184,12.07327168,17.25080256,54.76990115,173.3621838,5.57310453,0,47.6184433,4.736862954,6.151248357,12.864765,0,2.538298554,5.342035152,0,44.29642606,14.97389354,0,0.93877551,51,0,2,4,0,4,0,0,0,2,0,2,26,3,0,3,4,15.7615,220.94,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,17
CE(22:1),Sterol Lipids [ST],12.85999176,0.06190444,12.85999176,0.06190444,0.05365606,707.225,620.537,706.662782,294,0.305565169,-0.462020906,0.462020906,0.305565169,0.745098039,1.37254902,2.019607843,1.044858451,1038.811439,36.5306762,35.09609593,35.09609593,24.68554295,23.22608677,23.22608677,19.39291359,19.39291359,15.20069425,15.20069425,12.04464592,12.04464592,-1.05,1.47E+11,42.68830943,22.35759679,12.76204942,318.1290092,4.736862954,6.103966388,0,0,0,5.969305288,4.794537184,0,0,0,161.6559124,123.3872767,12.84164325,0,9.531400138,5.969305288,0,46.33741722,233.8502167,0,23.80116485,0,0,0,0,12.07327168,9.531400138,46.33741722,227.7462503,23.80116485,0,26.3,0,4.794537184,12.07327168,17.25080256,54.76990115,160.5205406,5.57310453,0,59.77048352,4.736862954,6.146475114,12.85999176,0,2.530118752,5.324626302,0,45.35102213,14.95443261,0,0.897959184,51,0,2,4,0,4,0,0,0,2,0,2,25,3,0,3,4,15.5375,220.846,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,5,1,1,0,0,0,0,0,0,0,0,14
CE(22:2),Sterol Lipids [ST],12.85671844,0.058221212,12.85671844,0.058221212,0.056786575,705.209,620.537,704.6471319,292,0.305565169,-0.462020906,0.462020906,0.305565169,0.764705882,1.431372549,2.117647059,1.052198068,1081.769369,36.5306762,34.8365829,34.8365829,24.68554295,22.87591668,22.87591668,19.0393602,19.0393602,14.88952644,14.88952644,11.78533335,11.78533335,-1.31,1.47E+11,42.43186774,22.16044393,12.62535437,317.4394061,4.736862954,6.103966388,0,0,0,5.969305288,4.794537184,0,0,0,154.5454877,129.8080983,12.84164325,0,9.531400138,5.969305288,0,46.33741722,221.0085734,0,35.95320506,0,0,0,0,12.07327168,9.531400138,46.33741722,214.904607,35.95320506,0,26.3,0,4.794537184,12.07327168,17.25080256,61.19072277,141.2580757,5.57310453,0,71.92252373,4.736862954,6.143201801,12.85671844,0,2.524028475,5.311725831,0,46.40718336,14.92380876,0,0.857142857,51,0,2,4,0,4,0,0,0,2,0,2,24,3,0,3,4,15.3135,220.752,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,5,1,1,0,0,0,0,0,0,0,0,11
CE(22:4),Sterol Lipids [ST],12.83512865,0.031072399,12.83512865,0.031072399,0.063828885,701.177,620.537,700.6158318,288,0.30556517,-0.462020906,0.462020906,0.30556517,0.764705882,1.431372549,2.098039216,1.086156774,1168.591535,36.5306762,34.31755686,34.31755686,24.68554295,22.17557651,22.17557651,18.33225342,18.33225342,14.26719083,14.26719083,11.26670819,11.26670819,-1.83,1.47E+11,41.91908819,21.76734425,12.35357015,316.0602001,4.736862954,6.103966388,0,0,0,5.969305288,4.794537184,0,0,0,140.3246384,142.6497416,12.84164325,0,9.531400138,5.969305288,0,46.33741722,195.3252869,0,60.25728549,0,0,0,0,12.07327168,9.531400138,46.33741722,189.2213205,60.25728549,0,26.3,0,4.794537184,12.07327168,17.25080256,93.29483088,83.4706811,5.57310453,0,96.22660416,4.736862954,6.121612007,12.83512865,0,2.494726359,5.245963954,0,48.58197379,14.8872619,0,0.775510204,51,0,2,4,0,4,0,0,0,2,0,2,22,3,0,3,4,14.8655,220.564,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,0,0,0,5,1,1,0,0,0,0,0,0,0,0,5
CE(22:5),Sterol Lipids [ST],12.83274486,0.028437357,12.83274486,0.028437357,0.067747064,699.161,620.537,698.6001817,286,0.30556517,-0.462020906,0.462020906,0.30556517,0.764705882,1.431372549,2.098039216,1.090061817,1212.435614,36.5306762,34.05804383,34.05804383,24.68554295,21.82540643,21.82540643,17.95182658,17.95182658,13.96738108,13.96738108,11.07435254,11.07435254,-2.09,1.47E+11,41.66275135,21.57140499,12.21848727,315.370597,4.736862954,6.103966388,0,0,0,5.969305288,4.794537184,0,0,0,139.6350354,142.6497416,12.84164325,0,9.531400138,5.969305288,0,46.33741722,182.4836437,0,72.40932571,0,0,0,0,12.07327168,9.531400138,46.33741722,176.3796773,72.40932571,0,26.3,0,4.794537184,12.07327168,17.25080256,106.1364741,57.78739461,5.57310453,0,108.3786444,4.736862954,6.119228221,12.83274486,0,2.490012783,5.235973504,0,49.69353719,14.79517011,0,0.734693878,51,0,2,4,0,4,0,0,0,2,0,2,21,3,0,3,4,14.6415,220.47,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,0,0,0,5,1,1,0,0,0,0,0,0,0,0,3
CE(22:6),Sterol Lipids [ST],12.79885598,-0.022812643,12.79885598,0.022812643,0.093539041,697.145,620.537,696.5845317,284,0.305880538,-0.462012721,0.462012721,0.305880538,0.764705882,1.37254902,1.980392157,1.113213568,1256.556001,36.5306762,33.79853081,33.79853081,24.68554295,21.47523634,21.47523634,17.59827319,17.59827319,13.66965,13.66965,10.83825156,10.83825156,-2.35,1.47E+11,41.40645049,21.37587788,12.08394811,314.680994,4.736862954,6.103966388,0,0,0,5.969305288,4.794537184,0,0,0,145.366254,136.2289199,12.84164325,0,9.531400138,5.969305288,0,46.33741722,169.6420004,0,84.56136592,0,0,0,0,12.07327168,9.531400138,46.33741722,163.538034,84.56136592,0,26.3,0,4.794537184,12.07327168,17.25080256,93.29483088,57.78739461,5.57310453,0,120.5306846,4.736862954,6.085339332,12.79885598,0,2.459345004,5.149972385,0,50.90326839,14.76988558,0,0.693877551,51,0,2,4,0,4,0,0,0,2,0,2,20,3,0,3,4,14.4175,220.376,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,13,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0
Cer(d16:1/17:0),Sphingolipids [SP],12.23750649,-0.829762719,12.23750649,0.065394998,0.067574539,523.887,458.367,523.4964449,220,0.219891908,-0.394123639,0.394123639,0.219891908,0.621621622,1,1.405405405,3.628323484,493.9598635,27.23814746,24.99685287,24.99685287,18.15059567,16.40148947,16.40148947,11.23862233,11.23862233,7.520328587,7.520328587,4.940696024,4.940696024,-0.87,86171548.29,36.13,29.68252402,26.52084828,231.0276474,15.52984339,0,0,5.907179729,0,0,4.794537184,0,0,0,160.8367687,19.26246487,6.420821623,18.75268918,15.00759197,5.907179729,5.316788604,0,186.5138222,6.606881965,12.15204021,0,5.316788604,0,0,34.8729237,4.794537184,0,174.368015,12.15204021,0,69.56,12.14580722,15.00759197,12.51406169,6.420821623,25.68328649,128.4164325,6.076020107,6.076020107,19.164263,0,0,12.23750649,22.7551791,0,-0.065394998,-0.612485629,34.23810139,4.280426984,0,0.909090909,37,3,4,0,0,0,0,0,0,3,3,4,29,0,0,0,0,9.1729,160.9363,0,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Cer(d16:1/22:0),Sphingolipids [SP],12.30132224,-0.830906079,12.30132224,0.06258292,0.051317366,594.022,518.422,593.5746953,250,0.219891908,-0.394123639,0.394123639,0.219891908,0.547619048,0.880952381,1.238095238,3.535498572,564.5427635,30.77368137,28.53238678,28.53238678,20.65059567,18.90148947,18.90148947,13.00638929,13.00638929,8.770328587,8.770328587,5.8245795,5.8245795,-0.87,986211058.2,41.13,34.61831595,30.58331389,262.852358,15.52984339,0,0,5.907179729,0,0,4.794537184,0,0,0,192.9408768,19.26246487,6.420821623,18.75268918,15.00759197,5.907179729,5.316788604,0,218.6179303,6.606881965,12.15204021,0,5.316788604,0,0,34.8729237,4.794537184,0,206.4721231,12.15204021,0,69.56,12.14580722,15.00759197,12.51406169,6.420821623,25.68328649,160.5205406,6.076020107,6.076020107,19.164263,0,0,12.30132224,22.84700642,0,-0.06258292,-0.613712003,41.5626369,4.298662683,0,0.921052632,42,3,4,0,0,0,0,0,0,3,3,4,34,0,0,0,0,11.1234,184.0213,0,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Cer(d16:1/23:0),Sphingolipids [SP],12.31094798,-0.831092273,12.31094798,0.062179982,0.049557934,608.049,530.433,607.5903453,256,0.219891908,-0.394123639,0.394123639,0.219891908,0.534883721,0.860465116,1.209302326,3.518691713,578.8294294,31.48078815,29.23949356,29.23949356,21.15059567,19.40148947,19.40148947,13.35994268,13.35994268,9.020328587,9.020328587,6.001356196,6.001356196,-0.87,1604891723,42.13,35.60722367,32.33780593,269.2173001,15.52984339,0,0,5.907179729,0,0,4.794537184,0,0,0,199.3616984,19.26246487,6.420821623,18.75268918,15.00759197,5.907179729,5.316788604,0,225.0387519,6.606881965,12.15204021,0,5.316788604,0,0,34.8729237,4.794537184,0,212.8929447,12.15204021,0,69.56,12.14580722,15.00759197,12.51406169,6.420821623,25.68328649,166.9413622,6.076020107,6.076020107,19.164263,0,0,12.31094798,22.86127289,0,-0.062179982,-0.613910615,43.03597361,4.301229454,0,0.923076923,43,3,4,0,0,0,0,0,0,3,3,4,35,0,0,0,0,11.5135,188.6383,0,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26
Cer(d18:0/13:0),Sphingolipids [SP],12.20793505,-0.648734724,12.20793505,0.034232263,0.09473597,497.849,434.345,497.4807949,210,0.2198805,-0.394136874,0.394136874,0.2198805,0.571428571,0.914285714,1.285714286,3.574614091,429.4513055,25.8239339,23.84215233,23.84215233,17.15059567,15.7348228,15.7348228,10.88722514,10.88722514,7.368377849,7.368377849,4.887884658,4.887884658,-0.61,32452875.77,34.39,27.96901616,24.84476763,218.9873662,15.52984339,0,0,5.907179729,0,0,4.794537184,0,0,0,155.1055501,12.84164325,6.420821623,18.75268918,15.00759197,5.907179729,5.316788604,0,186.5138222,6.606881965,0,0,5.316788604,0,0,34.8729237,4.794537184,0,174.368015,0,0,69.56,12.14580722,15.00759197,12.51406169,12.84164325,25.68328649,121.9956108,0,0,19.164263,0,0,12.20793505,22.88170613,0,-0.034232263,-0.525049052,29.97604578,4.326927688,0,0.967741935,35,3,4,0,0,0,0,0,0,3,3,4,28,0,0,0,0,8.6167,151.7963,0,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19
Cer(d18:0/14:0),Sphingolipids [SP],12.23270829,-0.649088404,12.23270829,0.032974363,0.087726566,511.876,446.356,511.4964449,216,0.2198805,-0.394136874,0.394136874,0.2198805,0.555555556,0.888888889,1.25,3.566902084,443.1166601,26.53104068,24.54925911,24.54925911,17.65059567,16.2348228,16.2348228,11.24077853,11.24077853,7.618377849,7.618377849,5.064661353,5.064661353,-0.61,52888442.02,35.39,28.95348883,25.0569026,225.3523084,15.52984339,0,0,5.907179729,0,0,4.794537184,0,0,0,161.5263717,12.84164325,6.420821623,18.75268918,15.00759197,5.907179729,5.316788604,0,192.9346438,6.606881965,0,0,5.316788604,0,0,34.8729237,4.794537184,0,180.7888366,0,0,69.56,12.14580722,15.00759197,12.51406169,12.84164325,25.68328649,128.4164325,0,0,19.164263,0,0,12.23270829,22.91463094,0,-0.032974363,-0.525430997,31.4095235,4.334875966,0,0.96875,36,3,4,0,0,0,0,0,0,3,3,4,29,0,0,0,0,9.0068,156.4133,0,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Cer(d18:0/15:0),Sphingolipids [SP],12.25446176,-0.649415914,12.25446176,0.031904824,0.081785931,525.903,458.367,525.512095,222,0.2198805,-0.394136874,0.394136874,0.2198805,0.540540541,0.864864865,1.216216216,3.557663855,456.8491455,27.23814746,25.25636589,25.25636589,18.15059567,16.7348228,16.7348228,11.59433192,11.59433192,7.868377849,7.868377849,5.241438048,5.241438048,-0.61,86171747.52,36.39,29.93877207,26.77177562,231.7172505,15.52984339,0,0,5.907179729,0,0,4.794537184,0,0,0,167.9471933,12.84164325,6.420821623,18.75268918,15.00759197,5.907179729,5.316788604,0,199.3554654,6.606881965,0,0,5.316788604,0,0,34.8729237,4.794537184,0,187.2096582,0,0,69.56,12.14580722,15.00759197,12.51406169,12.84164325,25.68328649,134.8372541,0,0,19.164263,0,0,12.25446176,22.94405337,0,-0.031904824,-0.525784677,32.85092235,4.341585349,0,0.96969697,37,3,4,0,0,0,0,0,0,3,3,4,30,0,0,0,0,9.3969,161.0303,0,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21
